TextID:	1c44a2389b7735e544145e6699425ab2
Zeichenzahl:	420

--------------------------------------------------
t	42.51		
tpm	592.74		
fehler	0.0		
gesamtf	0		

--------------------------------------------------
a	0	0	
a	102	0	
a	102	0	
a	100	0	
a	100	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	100	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	101	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	102	0	
a	102	0	
a	100	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	100	0	
a	102	0	
a	101	0	
a	100	0	
a	104	0	
a	100	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	101	0	
a	102	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	100	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	100	0	
a	102	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	102	0	
a	100	0	
a	103	0	
a	102	0	
a	101	0	
a	101	0	
a	100	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	100	0	
a	103	0	
a	100	0	
a	102	0	
a	102	0	
a	100	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	100	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	100	0	
a	103	0	
a	102	0	
a	102	0	
a	102	0	
a	100	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	103	0	
a	101	0	
a	103	0	
a	101	0	
a	101	0	
a	102	0	
a	102	0	
a	103	0	
a	102	0	
a	102	0	
a	101	0	
a	101	0	
a	102	0	
a	101	0	
a	102	0	
a	103	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	102	0	
a	101	0	
a	100	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	103	0	
a	101	0	
a	101	0	
a	100	0	
a	100	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	102	0	
a	102	0	
a	103	0	
a	100	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	102	0	
a	103	0	
a	102	0	
a	101	0	
a	102	0	
a	100	0	
a	102	0	
a	101	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	103	0	
a	102	0	
a	102	0	
a	101	0	
a	100	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	101	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	102	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	103	0	
a	102	0	
a	100	0	
a	101	0	
a	101	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	100	0	
a	102	0	
a	101	0	
a	101	0	
a	100	0	
a	101	0	
a	101	0	
a	102	0	
a	102	0	
a	101	0	
a	101	0	
a	101	0	
a	100	0	
a	101	0	
a	101	0	
a	101	0	
a	101	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	103	0	
a	101	0	
a	102	0	
a	101	0	
a	101	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	100	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	100	0	
a	103	0	
a	101	0	
a	101	0	
a	102	0	
a	100	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	100	0	
a	102	0	
a	101	0	
a	101	0	
a	101	0	
a	100	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	100	0	
a	102	0	
a	101	0	
a	101	0	
a	101	0	
a	103	0	
a	101	0	
a	102	0	
a	102	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	103	0	
a	102	0	
a	101	0	
a	102	0	
a	101	0	
a	102	0	
a	102	0	
a	101	0	
a	102	0	
a	100	0	
a	102	0	
a	101	0	
a	102	0	
a	102	0	
a	100	0	
a	103	0	
a	101	0	
a	102	0	
a	102	0	
a	100	0	
a	103	0	
a	101	0	
a	102	0	
