TextID:	1c44a2389b7735e544145e6699425ab2
Zeichenzahl:	420

--------------------------------------------------
t	14,91		
tpm	1689,59		
fehler	0,0		
gesamtf	0		

--------------------------------------------------
a	0	0	
a	498	0	
a	36	0	
a	31	0	
a	32	0	
a	36	0	
a	45	0	
a	18	0	
a	43	0	
a	33	0	
a	24	0	
a	43	0	
a	23	0	
a	43	0	
a	24	0	
a	41	0	
a	24	0	
a	38	0	
a	31	0	
a	30	0	
a	43	0	
a	30	0	
a	26	0	
a	33	0	
a	33	0	
a	46	0	
a	19	0	
a	44	0	
a	23	0	
a	33	0	
a	42	0	
a	23	0	
a	43	0	
a	31	0	
a	25	0	
a	33	0	
a	45	0	
a	22	0	
a	36	0	
a	30	0	
a	37	0	
a	29	0	
a	32	0	
a	33	0	
a	38	0	
a	28	0	
a	33	0	
a	34	0	
a	37	0	
a	31	0	
a	30	0	
a	36	0	
a	31	0	
a	33	0	
a	40	0	
a	35	0	
a	30	0	
a	30	0	
a	31	0	
a	32	0	
a	42	0	
a	31	0	
a	26	0	
a	36	0	
a	29	0	
a	33	0	
a	44	0	
a	28	0	
a	27	0	
a	44	0	
a	35	0	
a	31	0	
a	30	0	
a	31	0	
a	27	0	
a	46	0	
a	24	0	
a	174	0	
a	500	0	
a	36	0	
a	32	0	
a	32	0	
a	37	0	
a	31	0	
a	32	0	
a	32	0	
a	33	0	
a	33	0	
a	40	0	
a	26	0	
a	33	0	
a	33	0	
a	42	0	
a	24	0	
a	33	0	
a	39	0	
a	30	0	
a	40	0	
a	29	0	
a	33	0	
a	27	0	
a	33	0	
a	43	0	
a	32	0	
a	25	0	
a	35	0	
a	31	0	
a	47	0	
a	30	0	
a	34	0	
a	32	0	
a	30	0	
a	24	0	
a	45	0	
a	30	0	
a	31	0	
a	27	0	
a	49	0	
a	25	0	
a	25	0	
a	40	0	
a	30	0	
a	31	0	
a	46	0	
a	18	0	
a	34	0	
a	32	0	
a	34	0	
a	35	0	
a	47	0	
a	31	0	
a	19	0	
a	33	0	
a	33	0	
a	36	0	
a	30	0	
a	33	0	
a	33	0	
a	40	0	
a	26	0	
a	39	0	
a	31	0	
a	31	0	
a	38	0	
a	30	0	
a	31	0	
a	31	0	
a	35	0	
a	31	0	
a	33	0	
a	40	0	
a	26	0	
a	42	0	
a	32	0	
a	30	0	
a	27	0	
a	33	0	
a	47	0	
a	32	0	
a	20	0	
a	33	0	
a	33	0	
a	33	0	
a	40	0	
a	26	0	
a	40	0	
a	31	0	
a	28	0	
a	34	0	
a	47	0	
a	18	0	
a	37	0	
a	30	0	
a	33	0	
a	46	0	
a	31	0	
a	21	0	
a	33	0	
a	33	0	
a	37	0	
a	31	0	
a	35	0	
a	31	0	
a	38	0	
a	31	0	
a	30	0	
a	38	0	
a	30	0	
a	35	0	
a	27	0	
a	35	0	
a	31	0	
a	33	0	
a	32	0	
a	41	0	
a	32	0	
a	30	0	
a	32	0	
a	31	0	
a	43	0	
a	31	0	
a	37	0	
a	21	0	
a	33	0	
a	41	0	
a	31	0	
a	31	0	
a	29	0	
a	33	0	
a	46	0	
a	31	0	
a	30	0	
a	31	0	
a	27	0	
a	40	0	
a	32	0	
a	27	0	
a	48	0	
a	20	0	
a	47	0	
a	30	0	
a	32	0	
a	22	0	
a	34	0	
a	32	0	
a	34	0	
a	43	0	
a	22	0	
a	36	0	
a	30	0	
a	48	0	
a	19	0	
a	42	0	
a	31	0	
a	30	0	
a	31	0	
a	46	0	
a	17	0	
a	38	0	
a	28	0	
a	39	0	
a	30	0	
a	31	0	
a	32	0	
a	41	0	
a	25	0	
a	41	0	
a	25	0	
a	36	0	
a	38	0	
a	31	0	
a	30	0	
a	30	0	
a	46	0	
a	29	0	
a	24	0	
a	39	0	
a	30	0	
a	30	0	
a	33	0	
a	44	0	
a	21	0	
a	33	0	
a	33	0	
a	33	0	
a	44	0	
a	31	0	
a	30	0	
a	32	0	
a	30	0	
a	31	0	
a	42	0	
a	32	0	
a	31	0	
a	27	0	
a	33	0	
a	34	0	
a	33	0	
a	33	0	
a	33	0	
a	38	0	
a	31	0	
a	30	0	
a	39	0	
a	30	0	
a	30	0	
a	33	0	
a	33	0	
a	33	0	
a	41	0	
a	30	0	
a	35	0	
a	31	0	
a	27	0	
a	42	0	
a	31	0	
a	31	0	
a	30	0	
a	43	0	
a	31	0	
a	23	0	
a	33	0	
a	36	0	
a	31	0	
a	46	0	
a	30	0	
a	31	0	
a	31	0	
a	27	0	
a	33	0	
a	44	0	
a	31	0	
a	31	0	
a	27	0	
a	49	0	
a	29	0	
a	22	0	
a	41	0	
a	31	0	
a	28	0	
a	36	0	
a	45	0	
a	19	0	
a	34	0	
a	34	0	
a	34	0	
a	46	0	
a	17	0	
a	33	0	
a	37	0	
a	37	0	
a	25	0	
a	40	0	
a	31	0	
a	28	0	
a	38	0	
a	31	0	
a	30	0	
a	40	0	
a	26	0	
a	39	0	
a	37	0	
a	31	0	
a	31	0	
a	37	0	
a	31	0	
a	24	0	
a	35	0	
a	31	0	
a	33	0	
a	44	0	
a	31	0	
a	24	0	
a	45	0	
a	31	0	
a	34	0	
a	32	0	
a	30	0	
a	27	0	
a	46	0	
a	20	0	
a	33	0	
a	33	0	
a	35	0	
a	31	0	
a	45	0	
a	32	0	
a	22	0	
a	33	0	
a	46	0	
a	35	0	
a	30	0	
a	20	0	
a	34	0	
a	46	0	
a	31	0	
a	21	0	
a	33	0	
a	33	0	
a	33	0	
a	38	0	
a	30	0	
a	31	0	
a	39	0	
a	30	0	
a	29	0	
a	39	0	
a	31	0	
a	31	0	
a	38	0	
a	32	0	
a	26	0	
a	33	0	
a	41	0	
a	30	0	
a	39	0	
a	31	0	
a	30	0	
a	27	0	
a	41	0	
a	25	0	
a	33	0	
a	43	0	
a	28	0	
a	28	0	
a	34	0	
a	32	0	
a	33	0	
a	47	0	
a	31	0	
a	36	0	
a	31	0	
a	31	0	
a	22	0	
a	48	0	
a	18	0	
a	33	0	
a	48	0	
a	30	0	
a	31	0	
