TextID:	5c9ef00b96898e24c65d1e11acbd9d8f
Zeichenzahl:	23

--------------------------------------------------
t	3.91		
tpm	352.63		
fehler	8.0		
gesamtf	2		

--------------------------------------------------
E	607	2	
r	264	0	
 	193	0	
h	179	0	
ö	435	0	
r	150	0	
t	186	0	
e	71	0	
 	79	0	
l	84	0	
e	123	0	
i	102	0	
s	129	0	
e	75	0	
 	96	0	
S	206	0	
c	132	0	
h	148	0	
r	152	0	
i	118	0	
t	131	0	
t	160	0	
e	93	0	
